place_id,review,review_rating,review_publish_time,review_publish_time_str
ChIJh3amc1rbfkcRsUfx3EC_jfE,"Nice Italian food, great Napolitan pizzas and pastas (large portions).
Service is also fine. We were well served and staff is friendly but the atmosphere is not great. It feels more like a bar than a restaurant, tables are too close to each other, very difficult to pass through.
We had to watch the match and they have a TV so it was fine overall",4,2023-01-30T09:52:28Z,a year ago
ChIJOWEpTuTafkcRNH57UMqwQFg,Amazing service,5,2023-04-12T05:04:07Z,a year ago
ChIJOWEpTuTafkcRNH57UMqwQFg,Good,3,2019-02-17T10:57:50Z,5 years ago
ChIJOWEpTuTafkcRNH57UMqwQFg,Super,5,2022-07-16T00:30:03Z,a year ago
ChIJOWEpTuTafkcRNH57UMqwQFg,"I very pleasantly stopped for a long aperitif in this place!
Cicchetti well supplied and tastefully made.
I tried both vegetarian and non-vegetarian dishes. I must say that the accuracy of the preparation absolutely deserves a stop.
I can't say it's a ""convenient"" place but being in the center of Padua I didn't expect anything less. On the other hand, I don't always encounter this precision in preparation.
The quality wine is well explained by the owner, Sommelier.
Definitely worth revisiting",5,2024-03-24T05:52:47Z,2 months ago
ChIJOWEpTuTafkcRNH57UMqwQFg,"Unfortunately it is the only bar nearby. But this was the last time, however it may also be the only one in the city. I won't set foot there again.
Every time I entered the bar, seeing the expression on the lady's face made me want to leave. However, with the customers he knows he is kindness personified with a big smile. You rarely see these characters around anymore, but they are there.
However, the lady with the long face arrives and takes the order.
It must be said that the prices are not displayed anywhere. When it came time to pay we were stunned…
6 euros a small orange juice!!! But you can't find these prices even in Piazza dei Signori. In Piazza della Frutta from 3.50 to 5 euros. No comment.
Obviously not recommended!",1,2024-05-28T13:41:22Z,in the last week
ChIJrwxtVkjFfkcRYt0kdNJUfC8,Ape top,4,2022-11-01T16:05:40Z,a year ago
ChIJrwxtVkjFfkcRYt0kdNJUfC8,"A very rich cellar: wines, beers and excellent cocktails accompanied with top quality cicchetti and impeccable service. In particular, the choice of wines is excellent, all top quality and the staff is very knowledgeable and able to provide the right advice. Ideal for a different aperitif than usual!",5,2023-11-28T20:36:59Z,6 months ago
ChIJrwxtVkjFfkcRYt0kdNJUfC8,"Simply fantastic. A place to frequent regularly because it has practically everything. A rich cellar, wines, beers and excellent even more robust cocktails, top quality cicchetti and impeccable service. The choice of wines is excellent, all first rate and the staff is very knowledgeable so can certainly give excellent advice. In addition to a small taste, a gift from the kitchen, the so-called cutting boards are delicious and the ingredients of remarkable quality. The staff know what they do and don't skimp on smiles and kindness. I will come back again, without a doubt.",5,2022-08-25T06:09:15Z,a year ago
ChIJrwxtVkjFfkcRYt0kdNJUfC8,"Superb wine shop with a wide choice of wines, spirits and many selected artisan products! Excellent cuisine both for a special aperitif and a dinner, very high quality in the choice of raw materials and very careful presentation!
Donatella prepared and very good! Absolutely worth trying",5,2024-04-24T06:58:19Z,a month ago
ChIJrwxtVkjFfkcRYt0kdNJUfC8,"A cellar stocked with wine and liqueurs of particular labels. A bistro where you can enjoy gourmet cicchetti, customer care is a priority.",5,2024-02-14T22:21:35Z,3 months ago
ChIJe2kMdwrFfkcReTDEvkstE00,Top....,5,2020-08-08T22:44:16Z,3 years ago
ChIJe2kMdwrFfkcReTDEvkstE00,No comment,2,2021-06-27T16:42:16Z,2 years ago
ChIJe2kMdwrFfkcReTDEvkstE00,"First experience concurrent with a musical event with a top-notch band.
Very nice place, ample parking and a large outdoor area furnished with great care.
Extremely polite and friendly staff. Very helpful.
Varied menu with excellent quality raw materials.
Various beers, delicious and for all tastes.
I cannot evaluate the waiting times correctly given the scheduled musical event.
However, praise goes to the owner of the place and to all the staff for their desire to work, trying to cheer up the customers with excellent music and very good dishes.
Correct prices and, not to be overlooked, courtesy, availability and smiles.
Personally I will return.",4,2021-10-24T10:32:58Z,2 years ago
ChIJe2kMdwrFfkcReTDEvkstE00,"Nice place, ideal for a pizza and beer after the match...very good, by the way",4,2020-07-24T22:29:46Z,3 years ago
ChIJe2kMdwrFfkcReTDEvkstE00,"Attendance ""before the pandemic"" and a very welcoming place, with warm and above all comfortable furnishings.
Draft beers and good aperitifs, served with small accompaniments, excellent club sandwich and service a little slow, but with clear explanation of the menu.
Prices appropriate to the quality for this restaurant that is not easy to find, hidden behind a car park, but at the very least let yourself be guided by the sound of the music in one of the many live evenings that characterize it.",4,2023-11-03T06:23:27Z,7 months ago
ChIJVy4dqLPmgUcRg_oUM9kwItE,Great service and amazing staff . Would recommend for a quick coffee or a nice evening aperitif.,5,2018-03-13T11:45:58Z,6 years ago
ChIJVy4dqLPmgUcRg_oUM9kwItE,Great little spot to stop for a Piadina and apritivi while out shopping. Very reasonably priced too.,4,2019-04-04T10:25:16Z,5 years ago
ChIJVy4dqLPmgUcRg_oUM9kwItE,"Tasty, fresh food. Friendly service!",5,2019-06-04T12:25:36Z,4 years ago
ChIJVy4dqLPmgUcRg_oUM9kwItE,Nice iced coffee.....,4,2019-04-21T21:10:43Z,5 years ago
ChIJVy4dqLPmgUcRg_oUM9kwItE,#labotte,3,2019-04-19T14:20:52Z,5 years ago
ChIJ28RtGjDFfkcRMj70U1Ckc-k,"Family run restaurant with a nick for real original regional taste from Veneto
The Baccalà Vicentine style was superba
The house wine is enjoyable and well priced, no need for fancy bottles in this harty real Trattoria Veneta
Can't put more than 5 stars",5,2024-04-10T19:08:33Z,a month ago
ChIJ28RtGjDFfkcRMj70U1Ckc-k,"Although slightly remote location, I found this restaurant to be very customer oriented! I had a very good dinner for a very reasonable price!",5,2024-01-03T20:39:48Z,4 months ago
ChIJ28RtGjDFfkcRMj70U1Ckc-k,"My family and I recently visited this restaurant after a long journey to Padua. We were weary from our travels and decided to ask our hotel's reception for a recommendation. They pointed us to this establishment, and we ventured in with hopes of a pleasant meal.

Upon entering, we requested a physical menu, only to be told that the menu was exclusively available online. We proceeded to sit outside, choosing one of the tables, and began perusing the online menu on our devices. To our surprise, merely three minutes later, an employee with a visibly irritated expression approached us. She curtly informed us that we couldn't sit at a table unless we were ordering. Politely, we explained that we were in the process of making our selections from the online menu, intending to order shortly. Despite our explanation, her demeanor left us feeling unwelcome.

What puzzled us even more was the fact that all the tables outside were entirely vacant; there was no one else around. We weren't blocking any potential guests, and the decision to sit was made to ensure a thoughtful selection from their online menu.

Regrettably, we decided to leave the restaurant as her attitude spoke volumes. It was clear she didn't want us there, and her lack of professionalism was distressing. This incident was unlike anything I've encountered in my travels around the world. Having to explain the situation to my bewildered children was a challenge in itself.

We were left questioning why we were treated so poorly, especially when we were genuinely interested in dining there. The experience left me feeling humiliated and disheartened. It's disconcerting to encounter such behavior, particularly in a place that should be synonymous with hospitality.

In conclusion, our visit to this restaurant was marred by a distressing encounter that overshadowed any anticipation we had for a good meal. It's my hope that establishments like these recognize the impact their employees' behavior can have on their customers' overall experience.",1,2023-08-09T20:54:31Z,9 months ago
ChIJ28RtGjDFfkcRMj70U1Ckc-k,"Had the daily specials and LOVED it. Friendly staff, relaxed atmosphere.",5,2022-04-13T12:08:30Z,2 years ago
ChIJ28RtGjDFfkcRMj70U1Ckc-k,Bit pricy. But interesting experience. Food is ok. Not great.,4,2019-09-16T19:45:44Z,4 years ago
ChIJjZuyhzbFfkcRWyrjPOxWuWQ,Excellent !!!,5,2023-02-06T21:30:28Z,a year ago
ChIJjZuyhzbFfkcRWyrjPOxWuWQ,"Small restaurant that can accommodate around 20 diners, informal but very nice, clean and tidy, very fresh fish all freshly prepared. We opted for 1 mixed boiled starter and 1 with soft polenta. It would have been nicer for it to be warmer with baby octopus and schie. 1 excellent spaghetti with clams and 1 sea bass. salt with baked potatoes I repeat everything very good and the right portions there would be a couple of things to review in my opinion the water in a 500 ml plastic bottle is better in a glass bottle or carafe, there is no dessert just a few biscuits for It's a shame to accompany the coffee and a little more choice in spirits, the menu displayed at the entrance is much broader than what is described verbally at the table. It would be nice to be able to choose from the complete menu. However, the owners are friendly and helpful. Parking is easy to find in the square next door, with parking also for disabled people. Entrance and toilet accessible for people with disabilities. Prices more or less normal, minimum €50 per person, then obviously it depends on what you take and whether the wine is by the glass or in the bottle.",4,2024-01-12T19:23:42Z,4 months ago
ChIJjZuyhzbFfkcRWyrjPOxWuWQ,"At first glance the environment is disorienting but as soon as the dishes arrive on the table you immediately perceive the passion in the kitchen.
First choice products expertly cooked and elegantly plated.
I highly recommend the experience.",5,2024-02-09T20:58:45Z,3 months ago
ChIJjZuyhzbFfkcRWyrjPOxWuWQ,"A small, family environment that offers quality fish. We had dinner with the exclusive Valentine's Day menu, we will also happily try the à la carte menu.",5,2024-02-21T06:22:52Z,3 months ago
ChIJjZuyhzbFfkcRWyrjPOxWuWQ,"Tasted well, top quality ingredients, fresh and well cared for. The place is small but welcoming, family-run and they make you feel immediately at ease. We will be back to try more.",5,2024-05-05T14:41:40Z,3 weeks ago
ChIJAe9s5jnafkcRaYjYMRqHMQE,"We had some wine and dinner.  The service was outstanding.  We had the Paccheri which was absolutely outstanding.   Even though we spoke no Italian, we felt right at home",5,2024-05-06T15:40:57Z,3 weeks ago
ChIJAe9s5jnafkcRaYjYMRqHMQE,"Very nice place, super tasty food and very good and fast service",5,2024-01-17T18:59:36Z,4 months ago
ChIJAe9s5jnafkcRaYjYMRqHMQE,"The best: outside tables. I Tried the aperitivo here, they gave you bread and nachos with the drinks. Also, dinner is good. Tried the grilled chicken with veggies, large enough that can be for 2 people. Unfortunately, they don't serve salads for dinner.",4,2022-05-22T01:12:11Z,2 years ago
ChIJAe9s5jnafkcRaYjYMRqHMQE,"I absolutely loved it, perfect place to have drink or food. Especially, the waiter with the blue hair was so friendly and helpful.",5,2023-07-10T21:35:42Z,10 months ago
ChIJAe9s5jnafkcRaYjYMRqHMQE,Perfect for an aperitif with friends. Ended up to stay for dinner and found that they were serving great and tasty dishes. The patio is a great addition. Friendly and prompt service. Can’t ask for more!,5,2018-06-21T09:06:38Z,5 years ago
ChIJ7zghqyfFfkcRsjp9z6w5sAA,"Good price, good food and coffee and amazing service",5,2023-04-06T13:19:25Z,a year ago
ChIJ7zghqyfFfkcRsjp9z6w5sAA,"Best place to have a break. Good food, amazing parmigiana",5,2019-09-29T09:55:46Z,4 years ago
ChIJ7zghqyfFfkcRsjp9z6w5sAA,Top,5,2023-02-21T13:25:01Z,a year ago
ChIJ7zghqyfFfkcRsjp9z6w5sAA,Nice place!,5,2023-03-23T07:08:08Z,a year ago
ChIJ7zghqyfFfkcRsjp9z6w5sAA,Cool,5,2019-09-28T16:14:00Z,4 years ago
ChIJ5SQAXcjafkcRivvXoaaJLkg,Convenient lunch time place for local business. For mass catering its good food at an attractive price.,4,2023-02-08T18:39:29Z,a year ago
ChIJ5SQAXcjafkcRivvXoaaJLkg,"Nice big bar/pizzeria/self service, good food, normal prices.",4,2018-11-24T17:41:13Z,5 years ago
ChIJ5SQAXcjafkcRivvXoaaJLkg,good service,4,2019-10-14T10:02:09Z,4 years ago
ChIJ5SQAXcjafkcRivvXoaaJLkg,I only had the coffee but I think it is enough to evaluate a quality service seasoned with such friendliness and courtesy. However the coffee was very good and the place very clean,5,2022-04-12T20:58:04Z,2 years ago
ChIJ5SQAXcjafkcRivvXoaaJLkg,"Very suitable place for a quick business lunch.
Courtesy and cleanliness are strong points.
The food is simple with good value for money.",4,2023-12-30T21:24:15Z,5 months ago
ChIJBwvSgwHbfkcRuUGcFbq9x58,"This restaurant was great! Excellent staff, excellent food, amazing atmosphere. We would definitely eat here again.",5,2023-06-24T20:17:03Z,11 months ago
ChIJBwvSgwHbfkcRuUGcFbq9x58,"Quiet and hidden restaurant with a view on a peaceful public garden. Comfy, clean, and with an interesting wine selection. From the most known and prestigious champagne brands, to the smallest Italian wine producers. We tried the salted cod (baccalà) with violet cauliflower cream, and a more traditional pappardelle with ragù, and they both was cooked PERFECTLY. The taste was amazing, we really felt the freshness of the ingredients. Staff was so gentle, and fast, we felt really good staying in this restaurant, even if we stayed not so long. We'll be back for sure!",5,2024-02-09T16:52:50Z,3 months ago
ChIJBwvSgwHbfkcRuUGcFbq9x58,"Fusion Japanese course.
Nice wine and champagne list.",5,2023-02-26T04:36:19Z,a year ago
ChIJBwvSgwHbfkcRuUGcFbq9x58,"Food and service were both excellent, perhaps the place was a bit noisy during our stay. Impressive wine list. We profited of ""The Fork"" discount",5,2023-10-28T05:33:09Z,7 months ago
ChIJBwvSgwHbfkcRuUGcFbq9x58,High quality food in a cozy and really calm place!,5,2018-03-22T11:12:07Z,6 years ago
ChIJi2j8xKzafkcR9oQEix1qbPY,"Perfect, thanks so much... So delicious sushi, great staff...
We enjoyed our dinner very much... ❤️
Buono!!! 👌🍣😉",5,2023-03-24T20:41:42Z,a year ago
ChIJi2j8xKzafkcR9oQEix1qbPY,"Beyond amazing service. My gosh they were so kind. We first ordered to go because my blood sugar was low and I needed to eat. Ordering to go was open first. Then once it was done we could sit and dine in the restaurant. The waitress was sooo attentive. Sooo kind. I'm so happy they have eel too. They had my husband favorite fish eggs. 🐟
We can't wait to go back. This is the best sushi 🍣 restaurant in Padua. So close to sushi 🍣 you get in Hawaii or Japan.",5,2024-04-22T12:24:37Z,a month ago
ChIJi2j8xKzafkcR9oQEix1qbPY,"BEST SUSHI EVER. Phenomenal quality, wonderful service and they have added a super cool new seating area in the back, cushions on the floor and lit up cubes underneath to put your legs. Sheer class and quality combined.",5,2022-09-17T10:59:33Z,a year ago
ChIJi2j8xKzafkcR9oQEix1qbPY,Top. 💯👍,5,2024-04-28T15:51:17Z,a month ago
ChIJi2j8xKzafkcR9oQEix1qbPY,"Great food, good service, nice atmosphere, good selection of beers, definitely recommended.",5,2018-06-11T08:34:49Z,5 years ago
ChIJuwNm3VDafkcRGc0A31wXl5k,"If there were more star available to rate, I wouldn't doubt about put all of them for this place. Cheap, comfortable, exquisite and delightful. It's a bit hidden, and we found it just this afternoon by casuality, and it seemed so quite that we went inside. At first it looks so tiny, but if you go deeper, there's more space with tables. At first we ordered cioccolato fondente and macchiato, and then we decided to order something to eat, because there is a huge variety of handmade products that looked so tasty. Hopefully we could decide thanks to the advices of the barista. My friend ordered another cioccolato with a kind of macaron typical from Italy and ordered an slice of salami a cioccolato. But the best part was when the waitress gave us two huge pieces of cake for free 😍. The total price was 8,80€. Totally recommended ❤️ I will return for sure if I return to Padova. You've conquered the heart (and the stomach 😂) of two Spanish visitors ❤️❤️❤️",5,2019-03-04T20:40:02Z,5 years ago
ChIJuwNm3VDafkcRGc0A31wXl5k,"Friendly staff, they love dogs and have wholewheet focaccia. Perfect place",5,2023-08-28T13:23:33Z,9 months ago
ChIJuwNm3VDafkcRGc0A31wXl5k,"The best: the aperitivo. Because they give you real food, not just chips or popcorn 🍿, for the same price as any other place. I had a glass of prosseco (3.5€) and spritz campari (3.5€). The drinks come with little pieces of pizza, French fries 🍟 and also chips. There are only few tables inside but more tables outside. They also have heaters in winter. I will definitely come back 🤗",4,2022-02-21T16:54:51Z,2 years ago
ChIJuwNm3VDafkcRGc0A31wXl5k,Slow serving but worth the time with dear people. I'd recommend you get used to be patient and order everything the second a waiter is near you! Buon appetito,5,2023-11-18T13:51:33Z,6 months ago
ChIJuwNm3VDafkcRGc0A31wXl5k,The waiters do not bring coffee for 40 minutes. They couldn't bring the bill.,2,2024-04-13T10:28:25Z,a month ago
ChIJG0wi06_FfkcRMZeKGUWfh2s,"It was delicious. Best pizza in town. Pizza was fluffy and tasy, I ate the whole pizza without even needing a drink it was moist 10/10",5,2021-11-13T20:42:37Z,2 years ago
ChIJG0wi06_FfkcRMZeKGUWfh2s,"Best pizza I have ever had. The base is beyond perfect, toppings sing to my would and the service is like angels work there! Awesome 🤌",5,2023-09-13T17:41:44Z,8 months ago
ChIJG0wi06_FfkcRMZeKGUWfh2s,We ordered half margherita half pepperoni pizza longa. It was amazing. The dough of the pizza was like clouds.,5,2021-11-13T20:42:53Z,2 years ago
ChIJG0wi06_FfkcRMZeKGUWfh2s,"This is our first visit to Italy and having loved Italian food all around the world, were excited to try the real deal. Sadly, out pizza experiences in the tourist areas we have visited so far have been disappointing. That is until we stumbled upon. pizzalonga, and unassuming takeaway pizza place that is clearly owned and run by people with passion for the food. The pizzas we’ve just finished eating were the best we’ve had. Perfect base, wood fired, fresh ingredients. Thank you!",5,2022-08-01T11:24:29Z,a year ago
ChIJG0wi06_FfkcRMZeKGUWfh2s,"One of the best pizza I’ve ever tasted in Italy, the dough is just perfect and the cheese on top tastes amazing.. I ordered the 4 cheese pizza for only 7.50€
Loved it",5,2022-05-10T17:24:37Z,2 years ago
ChIJd_YCXW_FfkcRauUzeyEaQzw,Very good quality of food and amazing service!!,5,2023-10-18T12:23:31Z,7 months ago
ChIJd_YCXW_FfkcRauUzeyEaQzw,"What a wonderful place to stay, eat and drink. Great food and service.",5,2023-09-03T10:29:39Z,9 months ago
ChIJd_YCXW_FfkcRauUzeyEaQzw,"Excellent dishes, I put the desserts as photos because we ate the rest straight away 😋 Excellent first courses, second courses, side dishes and delicious desserts. Worth going back!",5,2024-02-24T16:29:36Z,3 months ago
ChIJd_YCXW_FfkcRauUzeyEaQzw,"The place internally appears very nice and nice.
The staff very helpful and attentive.
Excellent food and good plating.",5,2024-02-24T20:13:41Z,3 months ago
ChIJd_YCXW_FfkcRauUzeyEaQzw,"I went there with my girlfriend and a friend a few evenings ago, the place is small but very nice, decorated with a nautical theme, but not tacky. We ate wonderfully, my girlfriend had a tartare and was very satisfied, I personally had the donkey stew with polenta, frankly better than my mother's (but I didn't tell her that). Highly recommended",5,2024-03-11T20:35:40Z,2 months ago
ChIJkaSzjPrPfkcRpBbY5I2gafA,Cheap place for quick lunches. Friendly staff.,3,2023-12-03T21:04:35Z,6 months ago
ChIJkaSzjPrPfkcRpBbY5I2gafA,"The cafeteria is good, the croissants are good and the owner is courteous but I can't see the sign ""minimum 10 euros per POS or card"". A €2.40 cappuccino and brioche drink would have no commission for the merchant with SATISPAY! It's so easy to use.",3,2020-09-15T17:33:20Z,3 years ago
ChIJkaSzjPrPfkcRpBbY5I2gafA,"Thanks for the good cappuccino. Elisa is the owner of this cute, welcoming bar. With her we laugh, joke and have serious conversations like family. Quiet place, outdoor space also excellent for small parties.👍❤️",5,2020-10-08T10:18:17Z,3 years ago
ChIJkaSzjPrPfkcRpBbY5I2gafA,Welcoming place (girls who take care of their work) - Attention to customers (good service) - Quick lunch as we only have an hour to go back to work.,5,2021-06-10T17:08:05Z,2 years ago
ChIJkaSzjPrPfkcRpBbY5I2gafA,"Lunch break: if you really can't look for a trattoria or a restaurant you can fall back here, nothing exceptional, frozen dishes....",3,2021-12-01T14:07:31Z,2 years ago
ChIJj3zU40_afkcRMYTeY49Qdg8,"Amazing Tramezzino (little sandwiches) ! The best I’ve tried in Padova!!

I tried the one with prosciutto and eggplant 🤩🤩

The quality of prosciutto is spectacular!

Definitely  I will come back!",5,2024-02-06T10:08:29Z,3 months ago
ChIJj3zU40_afkcRMYTeY49Qdg8,"Best tramezzini in town! Spritz is also very good. Amazing location, amazing view and best place to have a relaxed aperitivo in the city center or just a coffee.",5,2023-10-23T16:51:31Z,7 months ago
ChIJj3zU40_afkcRMYTeY49Qdg8,"The bar is located under the staircases of Palazzo Della Ragione , plenty places to sit out, owned by local people this place is good all day long in the morning for breakfast and then snacks and cocktail best price in town good quality spritz at3 euru. Fast services with professional staff with smile..",5,2018-01-06T20:52:26Z,6 years ago
ChIJj3zU40_afkcRMYTeY49Qdg8,"A bit chaotic, but mostly because the city center today was packed so it was impossible to find a table. We ordered a few ""tramezzini scaldati"" and a few spritz to go, waited about 20 minutes, and ate around the corner in Piazza dei Signori. All the tramezzini were delicious and well worth the wait. They were not cheap but considering the location and the fact that they make these special tramezzini I guess it was an ok price.",4,2022-12-28T16:47:08Z,a year ago
ChIJj3zU40_afkcRMYTeY49Qdg8,"Great place for a quick non-tourist trap ""Tramezzini"" bite ! Don’t miss the opportunity to come here, relax, eat, and enjoy a spritz. Great prices!",5,2018-07-13T00:32:04Z,5 years ago
ChIJixH89bzRfkcR6AJZWybxgf0,"We are missing HK Dim Sum a lot, hence we went there and tried, ordered a lots too. All came out really good, delicious. Some of food still missing, but we are happy what we had already. Thanks for the boss. We will come back soon.",5,2024-01-08T21:31:07Z,4 months ago
ChIJixH89bzRfkcR6AJZWybxgf0,"Delicious, high quality food. Highly recommended.",5,2023-12-02T07:50:21Z,6 months ago
ChIJixH89bzRfkcR6AJZWybxgf0,"Great oriental fusion food!
Top quality ingredients!!",5,2023-10-14T14:28:14Z,7 months ago
ChIJixH89bzRfkcR6AJZWybxgf0,Real hk feel,5,2024-02-23T19:34:50Z,3 months ago
ChIJixH89bzRfkcR6AJZWybxgf0,"We went to HK Oriental Taste for dinner on Sunday and left extremely satisfied.
The location is taken care of down to the smallest detail: it is very elegant and refined, the environment is intimate (we really appreciated that the tables were well spaced from each other to eat in peace with more privacy). There is also the possibility of eating in ""private rooms"" which guarantee even more privacy.
The mise en place is very simple, but with particular and very refined details, such as the chopsticks and the chopstick rest.
We were welcomed impeccably: all the staff are very helpful and smiling and attentive to the customer's needs.
The dishes were truly excellent and tasty, the raw materials were of high quality and the flavors were strong and the combinations balanced.
The waiting times between one course and another were fair, giving the opportunity to fully enjoy dinner.
The portions were adequate and the value for money is perfect.
It was a wonderful experience, we will definitely be back to try new dishes which we are sure will meet our expectations!",5,2024-02-12T14:54:12Z,3 months ago
ChIJX005LIbafkcRvZLPk1S4G20,Good tobacco shop,5,2024-01-09T12:33:39Z,4 months ago
ChIJX005LIbafkcRvZLPk1S4G20,"Good coffee, good staff, and cherry on the top? They speak English too.",5,2023-02-20T13:37:01Z,a year ago
ChIJX005LIbafkcRvZLPk1S4G20,Great place to have a drink.,5,2022-01-15T20:31:00Z,2 years ago
ChIJX005LIbafkcRvZLPk1S4G20,Fast and efficient service!!,4,2022-04-05T14:48:15Z,2 years ago
ChIJX005LIbafkcRvZLPk1S4G20,Top,5,2022-03-16T11:26:09Z,2 years ago
ChIJWfDrMjTbfkcRTgJgqu100Ss,"Best burgers in town

Sweet potato fries are just amazing

Good prices for students

What you can ask more?

Dear vegans, stop crying in the reviews!",5,2024-05-28T23:24:20Z,in the last week
ChIJWfDrMjTbfkcRTgJgqu100Ss,"They have good services , delicious foods with a helpful and kind guy. It is closer to fishmarket, faxtory and Flixbus bus station you can choose this place to wait your bus because The place is open until the midnight. The cashier guy might be the kindest person in Italy. And toilets were clean too everything was great. Thanks for everything,I highly recommend this place.",5,2024-03-02T01:44:07Z,3 months ago
ChIJWfDrMjTbfkcRTgJgqu100Ss,"Best burger in Geneva (by far). Burger was amazing, simple and easy to eat and the secret sauce too (probably the best burger I’ve tried) They are very very kind. 100% recommend it",5,2023-12-10T20:42:51Z,5 months ago
ChIJWfDrMjTbfkcRTgJgqu100Ss,"Good burgers, perfect after Faxtory or Fish market. Also the vegan option is really good, but make sure they just don't forget you ordered it vegan. Also on the question, which vegan burger they'd recommend, they answered ""I don't like vegan"" 🤣",3,2023-10-08T00:27:19Z,7 months ago
ChIJWfDrMjTbfkcRTgJgqu100Ss,Food is okay ! Service is fast. Recommend sweet potato fries,3,2024-03-19T05:47:14Z,2 months ago
ChIJkQQ8GzDFfkcRUNvEFKBfWL4,"Lovely people and lovely pizza - we rolled in with our 4 kids for takeaway which was fast, tasty and friendly at a great price. especially loved the crisp base. Highly recommend the Candy Candy and their capricciossa - one of the best I’ve had 😋",5,2024-02-02T18:23:22Z,4 months ago
ChIJkQQ8GzDFfkcRUNvEFKBfWL4,"An amazing stop on the road to taste the delicious traditional Italian pizza made by skilful hands and interesting technique.
Great taste and reasonable price.
I recommend it",5,2021-07-25T00:02:17Z,2 years ago
ChIJkQQ8GzDFfkcRUNvEFKBfWL4,Hand made very tasty takeaway pizza,5,2024-02-03T11:48:51Z,3 months ago
ChIJkQQ8GzDFfkcRUNvEFKBfWL4,Very good pizzas with a wide variety to choose from. Pizzas are from €5.50-7.00 and are of good quality for the price. Can't eat in the restaurant though; takeout only.,4,2013-06-12T19:07:26Z,10 years ago
ChIJkQQ8GzDFfkcRUNvEFKBfWL4,"It's the only place you can grab a food near my hotel at Sunday. So yeah, great place",5,2019-09-15T18:50:13Z,4 years ago
ChIJ6wEjZffafkcRXmsE_YKLttc,They serve great lunch for an incredibly cheap price. Also if you are Vegan or Muslim you can have options of vegetarian food also some fish without alcohol everyday.,5,2018-07-27T23:15:31Z,5 years ago
ChIJ6wEjZffafkcRXmsE_YKLttc,"The food was of excellent quality, it was not over or under cooked which is something I experienced in other canteens. I highly recommend trying the food there.",5,2020-02-20T11:42:19Z,4 years ago
ChIJ6wEjZffafkcRXmsE_YKLttc,"When will they manage this crowd?I have to wait for food for 1hour🥺.Why don't they separate the takeaway ?
Though food quality is nice,I strongly think they should come up with some proper management
Please😑😔",3,2021-10-26T11:03:10Z,2 years ago
ChIJ6wEjZffafkcRXmsE_YKLttc,"This is one of the key hopes of students of UNIPD.
They are our saving grace in the face of hunger.
You walk in hungry and leave stomach-filled.
I enjoy their food and desserts.

I love them.",5,2023-05-23T23:36:42Z,a year ago
ChIJ6wEjZffafkcRXmsE_YKLttc,It is satisfying but the queue is so long.,5,2023-03-07T12:25:00Z,a year ago
ChIJmUzO803afkcRK7bzJJJC1bQ,I had a cappuccino and it was tasty. Staff was friendly.,5,2024-05-21T11:39:55Z,a week ago
ChIJmUzO803afkcRK7bzJJJC1bQ,"Lovely neighborhood place, I recommend to go for Tramezzini after 18:00",4,2023-10-28T16:17:25Z,7 months ago
ChIJmUzO803afkcRK7bzJJJC1bQ,"I like neighbourhood and cosyness, the coffee was great and reasonable and casual price, near to center and near to the bridge with river view, you could also see the astronomy tower at the other side and cool and cleanand nice streets, a cool statue 30 meters away, I like it and enjoy it , I recommend to have a peacfull coffee there, the staff were polite and kind ang great place to chill",4,2019-09-09T13:06:25Z,4 years ago
ChIJmUzO803afkcRK7bzJJJC1bQ,"Very nice and cozy place, polite staff, delicious food, good selection of drinks.",5,2021-10-13T12:07:34Z,2 years ago
ChIJmUzO803afkcRK7bzJJJC1bQ,Beautiful place to grab a snack and hot chocolate.,5,2023-08-31T09:09:06Z,9 months ago
ChIJrztZGajFfkcRzjH3MfPEWYs,"Good for breakfast, lunch, and aperitivo time! In tombelle, via vigonovese.",5,2017-12-20T10:30:05Z,6 years ago
ChIJrztZGajFfkcRzjH3MfPEWYs,Super!,5,2019-11-01T07:03:18Z,4 years ago
ChIJrztZGajFfkcRzjH3MfPEWYs,top,5,2018-02-01T15:28:33Z,6 years ago
ChIJrztZGajFfkcRzjH3MfPEWYs,sup,5,2022-07-31T20:29:15Z,a year ago
ChIJrztZGajFfkcRzjH3MfPEWYs,Soft,4,2019-12-28T18:04:50Z,4 years ago
ChIJFaXOtpTbfkcRFMHh87tne4U,"The food and service are typical of a family-run restaurant.
For an informal evening in a relaxed environment.
What brings up the price is probably the craft beer they offer, which didn't excite me and is probably a little expensive.
We ate well but the dishes were served a little too much at different times.
For example, the side dishes arrived when we were already almost finished with the main courses.
Overall positive opinion... Worth trying again",3,2024-02-28T16:16:34Z,3 months ago
ChIJFaXOtpTbfkcRFMHh87tne4U,"It really feels like eating at home 🏠
Simple atmosphere and good dishes
For a more than perfect business lunch",4,2023-12-26T08:36:17Z,5 months ago
ChIJFaXOtpTbfkcRFMHh87tne4U,"We stopped by chance: a trattoria/pizzeria camouflaged among the houses of the neighborhood, an honest and timeless place that does not give in to futility and fashion.
Friendly staff and attractive prices.
Happy with the pizza, we will return to taste the cuisine.",5,2024-01-28T15:52:46Z,4 months ago
