place_id,name,text.text,rating,publishTime,relativePublishTimeDescription
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNpdmZTajRBRRAB,"UPDATE: Stopped for a quick coffee break before going into Padova. They have the best caffe in Padova. Strong and intense flavor with aroma. My favorite coffee place in Padova.

Fantastic place for lunch. Always stopped for cafe but today was the first time trying their meal.
FOOD: wonderfully prepared and very tasteful including the bread basket. Ordered tomatoe pasta with burrata,  chicken salad,  and margherita pizza.  Tomatoe sauce was strong and plenty,  chicken was warm and the dressing perfectly complimented the salad,  and the pizza was crunchy and chewy. Everything was easy I like my food. And caffe is a must: Strong aroma and flavor.
PRICE: good price for lunch. Three dishes,  water, coffee, and cuperto was around €36.
SERVICE: Fantastic service. Attentive and friendly.  Spoke English well and explain each dish.
LOCATION: good location and plenty of parking. It is away from downtown but next to plenty of stores.
MISC: excellent caffè so stop by for a quick break.",4,2020-11-26T11:29:12Z,3 years ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNPcUxHNTJBRRAB,5 stars ⭐️ for the service at the restaurant but the food was poor quality. Rice 🍚 of my dish was not fresh it’s seemed to be for yesterday.,2,2022-05-31T11:40:28Z,a year ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUR3OHRUNTBBRRAB,"Beautiful  and design coffee, restaurant and cocktail bar.",5,2018-10-12T06:28:14Z,5 years ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNnM3AtLWdRRRAB,"Good position, open spaces, good food, cocktails and coffee :-) -- there quality is above average, so the prices. Popular among locals.",4,2016-08-15T12:37:13Z,7 years ago
ChIJq1tkYZPbfkcRMD6SKviCEQk,places/ChIJq1tkYZPbfkcRMD6SKviCEQk/reviews/ChdDSUhNMG9nS0VJQ0FnSUNzdW9TRWlBRRAB,Cozy cafe-bar with interesting choices of snacks and dishes. Comfortable seats and friendly staff.,5,2020-01-29T23:15:49Z,4 years ago
ChIJDVFEKlfafkcRAp9y-gI1RgE,places/ChIJDVFEKlfafkcRAp9y-gI1RgE/reviews/ChZDSUhNMG9nS0VJQ0FnSUR1cTZtVll3EAE,The best: latino stage. The music is super good here. 3 stages but the best is the latino one without doubt. The outside stages close at 2am but the main stage inside opens at 2 until the end 4am.,5,2022-08-29T19:48:07Z,a year ago
ChIJDVFEKlfafkcRAp9y-gI1RgE,places/ChIJDVFEKlfafkcRAp9y-gI1RgE/reviews/ChZDSUhNMG9nS0VJQ0FnSUNnX29hUGVREAE,"Music of variable quality, but great atmosphere, nice staff, and wide selection of drinks, some food, and a lot of different tents/stages. Highly recommend. Also: open until late (as late as anything in Padova, was our impression ☺️)!",5,2017-09-06T06:19:49Z,6 years ago
ChIJDVFEKlfafkcRAp9y-gI1RgE,places/ChIJDVFEKlfafkcRAp9y-gI1RgE/reviews/ChdDSUhNMG9nS0VJQ0FnSUNlcHJYQzV3RRAB,The best night ever 🔥⭐,5,2022-09-12T21:56:29Z,a year ago
ChIJDVFEKlfafkcRAp9y-gI1RgE,places/ChIJDVFEKlfafkcRAp9y-gI1RgE/reviews/ChdDSUhNMG9nS0VJQ0FnSURROU9DMTJ3RRAB,"It pretends to be ""alternative"" but it is just a regular situation with different dance floors and bars.

...but the answer of the property to this review make me prone to give one more star!",4,2018-08-19T12:28:22Z,5 years ago
ChIJDVFEKlfafkcRAp9y-gI1RgE,places/ChIJDVFEKlfafkcRAp9y-gI1RgE/reviews/ChZDSUhNMG9nS0VJQ0FnSURRb0lUeFpBEAE,"This place is very big open you will  find somany bars, sisha, kebab etc inside but this is actually for gay people so there are a lot of them",3,2017-08-03T14:44:10Z,6 years ago
ChIJIy2EhvjbfkcRr38UAxMaInU,places/ChIJIy2EhvjbfkcRr38UAxMaInU/reviews/ChZDSUhNMG9nS0VJQ0FnSUNENHBUR1R3EAE,"Bar at the beach side, although can't swim in the canal. It's great place to get a drink after the morning jog or for a sundowner. It is lovely!! Relax chill and sometimes you might hear some live music too",5,2024-03-26T05:48:25Z,a month ago
ChIJIy2EhvjbfkcRr38UAxMaInU,places/ChIJIy2EhvjbfkcRr38UAxMaInU/reviews/ChZDSUhNMG9nS0VJQ0FnSUNHbXVtdmRnEAE,"I love it. I love it at lunch, because few people take advantage of the silence and the view of the river.
Good sandwiches, bio and vegan friendly, and a lot of chairs and table and green where children, friends and families can spend some times in relax.
Poets, painters, writers, musicians, found inspiration at Mekong. Suggested.",4,2021-10-26T15:30:07Z,2 years ago
ChIJIy2EhvjbfkcRr38UAxMaInU,places/ChIJIy2EhvjbfkcRr38UAxMaInU/reviews/ChdDSUhNMG9nS0VJQ0FnSUNRLTlHUGpRRRAB,"Perfect place for a drink and snack after a stroll along the river. Sit by the river or just above it, have a spritz and a half panino for 4€ or a pint on tap for 6€. This place is totally casual, order at the bar, enjoy the outdoors. Ignore the bits of garbage in the river, it's mostly beautiful😀",5,2016-08-18T17:00:30Z,7 years ago
ChIJIy2EhvjbfkcRr38UAxMaInU,places/ChIJIy2EhvjbfkcRr38UAxMaInU/reviews/ChdDSUhNMG9nS0VJQ0FnSUNPc3BtUTJBRRAB,The best: aperitivo with the river view. Nice place for an aperitivo right beside the river. They have a small variety of wine and prosseco. Cyclists use to come here to relax a bit after a ride.,5,2022-06-06T10:15:05Z,a year ago
ChIJIy2EhvjbfkcRr38UAxMaInU,places/ChIJIy2EhvjbfkcRr38UAxMaInU/reviews/ChdDSUhNMG9nS0VJQ0FnSUMybDZqbW1RRRAB,"Did not stop to eat or drink, but nice location with plenty of seats by canal. Drinks available.",4,2022-04-30T05:44:07Z,2 years ago
ChIJn013XgnFfkcR0AiWAvWcR44,places/ChIJn013XgnFfkcR0AiWAvWcR44/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxbnVfNTFnRRAB,A beatiful restaurant.  Great service. Fantastic food on the all u can eat menu. We loved every single dish. The portions are very small and that is fantastic because that way we tried 20+ different dishes! I will always stop here when along the way!,5,2023-12-30T13:12:01Z,4 months ago
ChIJn013XgnFfkcR0AiWAvWcR44,places/ChIJn013XgnFfkcR0AiWAvWcR44/reviews/ChZDSUhNMG9nS0VJQ0FnSUNCaGZPVGV3EAE,"Newly open one! The lunch is amazing like dinner🤩 lots of dishes and types
The environment is good for date, family etc, elegant garden and a single building, well decorated. If you are in Padova with a car, perfect place to eat well;)
The waitress girls are very nice and sweetest, asked us how’s everything. The order had 0 errors. Everything perfect;)
Hope it is going on well",5,2022-12-30T13:56:18Z,a year ago
ChIJn013XgnFfkcR0AiWAvWcR44,places/ChIJn013XgnFfkcR0AiWAvWcR44/reviews/ChZDSUhNMG9nS0VJQ0FnSUNwazl2UVN3EAE,"Very professional and quick service, nice environment and delicious food! You almost don't need to wait for food! Very recommended!",5,2023-08-09T19:52:04Z,9 months ago
ChIJn013XgnFfkcR0AiWAvWcR44,places/ChIJn013XgnFfkcR0AiWAvWcR44/reviews/ChZDSUhNMG9nS0VJQ0FnSUN0M2NLNEFREAE,"Friendly and efficient service, reasonable price for the food and comfortable and classy restaurant.",4,2024-02-04T20:48:16Z,3 months ago
ChIJn013XgnFfkcR0AiWAvWcR44,places/ChIJn013XgnFfkcR0AiWAvWcR44/reviews/ChdDSUhNMG9nS0VJQ0FnSURlazhfXzVnRRAB,"5 star service and decorations. But the food is lacking in taste. Almost no flavor. Sorry. It's the truth.  We are on a mission to try every Asian restaurant in the area. So far only 2 have been good and the correct food taste and level.

Maybe I'm just picky living in Narita Japan and Beijing China. So if you enjoy wonderful. But it's not even close to correct in flavor. And even the miso soup tastes more like water.  Sorry.",3,2022-10-18T18:46:19Z,a year ago
ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ,places/ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ/reviews/ChZDSUhNMG9nS0VJQ0FnSURqczVmYWZREAE,"It's a convenient restaurant, easy to reach and park. Service cannot be rated, as not provided, but the place was clean and well in order.",4,2024-05-07T10:25:03Z,a week ago
ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ,places/ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ/reviews/ChdDSUhNMG9nS0VJQ0FnSUNac2E2RHp3RRAB,"New, kind staff, clean bathrooms, better food than average MC.
Recommended.",5,2023-09-12T16:10:57Z,8 months ago
ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ,places/ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ/reviews/ChZDSUhNMG9nS0VJQ0FnSURqbnRyUFJREAE,"Was supposed to be open according to website, but then on does there was card it’s still closed for a few hours.",1,2024-05-03T14:02:59Z,2 weeks ago
ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ,places/ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ/reviews/ChZDSUhNMG9nS0VJQ0FnSUNodzdQcUVBEAE,"So let's discuss MacDonald's in detail
First of all, the taste does not sound like real McDonald's in Russia, the USA, Dubai, Turkey, and others. It's not that much Mac's taste.

Prices are fair as usual, I think it is the same everywhere so no challenge of prices can be seen here.

To be honest, I like the atmosphere, sadly the main location is not good as the station is always busy, chance of rubberies and more but since this is their policy, again no complaints.

Stuff is nice, the strange thing is if you order from machines inside, the chance you see your number on board is so low, and if you don't speak Italian! That is another challenge.

Drinks are normal, I didn't like its coffee because doesn't taste coffee.

Fries are good so I give it 5!
Burger sadly 2 start since they really have a strange taste.

Services and cleanings are good, tho in a rush hour didn't expect a clean table
And finally is about the overall view, reasonable but should try different MCs to find the best",4,2023-02-20T21:33:31Z,a year ago
ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ,places/ChIJ2cAMchzbfkcRQ1IHPKq7ZbQ/reviews/ChdDSUhNMG9nS0VJQ0FnSUNScDRqZXhBRRAB,"Only tried this place once, using the drive through. Ordered a menu, paid and drive off. Five kilometers down the road my son realises that they'd forgotten to include the fries. They had one job...",1,2023-04-12T07:03:00Z,a year ago
ChIJtbw9Ow_afkcRVPmYPV7w85Y,places/ChIJtbw9Ow_afkcRVPmYPV7w85Y/reviews/ChdDSUhNMG9nS0VJQ0FnSUN0bzZmZ2dnRRAB,"Everything looked and tasted like it was actually made the day before. Fries were cold and dry. Burger patties were half the size of the bun. Must have been for the kids meal, instead of a highly priced specialty burger. Overcooked and dry. Wasn’t even busy. But at least the McFurries were good right?",1,2024-01-31T18:09:15Z,3 months ago
ChIJtbw9Ow_afkcRVPmYPV7w85Y,places/ChIJtbw9Ow_afkcRVPmYPV7w85Y/reviews/ChdDSUhNMG9nS0VJQ0FnSUMyN3NldjRnRRAB,"SUPER KIND STAFF, FAST SERVICE. WAY BETTER than AVERAGE MCDONALD’s
Only NEGATIVE ASPECTS they FORGET SOME STUFF from what you ORDERED. WATHC OUT.
OVERALL the BEST in the ZONE.
RECOMMENDED.",4,2022-04-21T12:53:48Z,2 years ago
ChIJtbw9Ow_afkcRVPmYPV7w85Y,places/ChIJtbw9Ow_afkcRVPmYPV7w85Y/reviews/ChZDSUhNMG9nS0VJQ0FnSUN4NjhPdU9BEAE,Like all other McDonald's over the world! Easy to reach (located along the ring road). The quality is the same of the other McDonald's. There is a lot of space and also a small baby park.,4,2023-05-26T14:34:25Z,11 months ago
ChIJtbw9Ow_afkcRVPmYPV7w85Y,places/ChIJtbw9Ow_afkcRVPmYPV7w85Y/reviews/ChZDSUhNMG9nS0VJQ0FnSUNKX01fYVhnEAE,"Fun for the kids, food could have fresher / warmer, service could have been better, they forgot a mcwrap & sauce which we did eventually get after asking for it",3,2023-06-23T09:40:47Z,11 months ago
ChIJtbw9Ow_afkcRVPmYPV7w85Y,places/ChIJtbw9Ow_afkcRVPmYPV7w85Y/reviews/ChZDSUhNMG9nS0VJQ0FnSURoMS1fLUVBEAE,"This McDonald’s only had one choice for breakfast. The service was slow and they clear the number for the ticket so they look like they are getting food out on time, though they take 10 minutes to make your food. When I finally received my burgers, they were cold and the cheese unmelted.",1,2023-03-20T06:39:41Z,a year ago
ChIJrzxAcjTZfkcR-_oZ1mU6F9I,places/ChIJrzxAcjTZfkcR-_oZ1mU6F9I/reviews/ChZDSUhNMG9nS0VJQ0FnSUNUa2FuNkN3EAE,"Excellent pizza served in a pleasant environment, modern and classic. Large selection of dishes, fast service",5,2024-05-15T21:20:35Z,in the last week
ChIJrzxAcjTZfkcR-_oZ1mU6F9I,places/ChIJrzxAcjTZfkcR-_oZ1mU6F9I/reviews/ChZDSUhNMG9nS0VJQ0FnSUNKdU82LVRnEAE,"Popular place for locals to hangout. Came here for 2nd time during my travel. Ordered appetisers, mains and drinks. The scenary, view and evening breeze makes whole experience great.",5,2023-06-20T14:49:13Z,11 months ago
ChIJrzxAcjTZfkcR-_oZ1mU6F9I,places/ChIJrzxAcjTZfkcR-_oZ1mU6F9I/reviews/ChZDSUhNMG9nS0VJQ0FnSURhMU1Ua1RnEAE,"The atmosphere in this place is great. They have tables outside, by the pool, on the grass, or inside with air conditioning for hot Summer days like in our case. The portions are huge, so be careful how much you order.
The serving and plating is very good. All in all you can spend some quality time here with your friends and family. Be careful thought, because it can get pricey.",5,2021-09-18T21:36:59Z,2 years ago
ChIJrzxAcjTZfkcR-_oZ1mU6F9I,places/ChIJrzxAcjTZfkcR-_oZ1mU6F9I/reviews/ChZDSUhNMG9nS0VJQ0FnSUREa2Z2LUVREAE,"Excellent food, very friendly service.",5,2024-04-10T20:11:09Z,a month ago
ChIJrzxAcjTZfkcR-_oZ1mU6F9I,places/ChIJrzxAcjTZfkcR-_oZ1mU6F9I/reviews/ChdDSUhNMG9nS0VJQ0FnSURxNnZHZWxRRRAB,"LUXURIOUS RESTAURANT, NICE DECORATION, HIGH QUALITY INGREDIENTS, KIND STAFF, HUGE MENU. Only negative point CONFUSION during ORDERS. But highly recommended for those who love eating and don’t mind to any expenses.",4,2021-07-05T12:50:37Z,2 years ago
ChIJ_0KcCADbfkcRZ8PDOxP_nGk,places/ChIJ_0KcCADbfkcRZ8PDOxP_nGk/reviews/ChZDSUhNMG9nS0VJQ0FnSUNaOUpTX0lnEAE,"Great owner, fast service, excellent food. Pub is Peaky Blinders themed with large terrace where you can watch big screen football. They have great draft beer sellection. This is my favourite pub in Padova.",5,2023-09-05T10:19:53Z,8 months ago
ChIJ_0KcCADbfkcRZ8PDOxP_nGk,places/ChIJ_0KcCADbfkcRZ8PDOxP_nGk/reviews/ChZDSUhNMG9nS0VJQ0FnSUNsa1lYbGFBEAE,"The food is excellent, with a delicious burger and top-notch Angus cut.
Belgian beer offers an authentic flavor experience that is truly unique. Unfortunately, we had to end the evening quickly due to an unexpected event.
Despite this inconvenience, the quality of the food and drinks definitely deserve 5 stars!

Nice place",5,2023-12-12T15:03:28Z,5 months ago
ChIJ_0KcCADbfkcRZ8PDOxP_nGk,places/ChIJ_0KcCADbfkcRZ8PDOxP_nGk/reviews/ChZDSUhNMG9nS0VJQ0FnSUNkNmRxRURnEAE,Nice and cosy. Head bar man was very friendly and helpful. Could do with opening earlier when the Six Nations rugby is on!,4,2024-02-16T09:54:21Z,3 months ago
ChIJ_0KcCADbfkcRZ8PDOxP_nGk,places/ChIJ_0KcCADbfkcRZ8PDOxP_nGk/reviews/ChdDSUhNMG9nS0VJQ0FnSURCMHF1OTFnRRAB,"They have a good selection of beers that you might try, i personally am not a fan of beers, ordered cocktail margarita and it was alright. There was live music on the upper floor which was nice. My friends had hamburgers and told me that these were the one of the best hamburgers they tried in padova. Overall the interior of the place is pretty cozy and chill. Would recommend spending a night with friends, making a reservation might be helpful since it was pretty full when we were there.",4,2023-01-15T20:10:45Z,a year ago
ChIJ_0KcCADbfkcRZ8PDOxP_nGk,places/ChIJ_0KcCADbfkcRZ8PDOxP_nGk/reviews/ChdDSUhNMG9nS0VJQ0FnSUN1cnVuWnlnRRAB,"As another reviewer mentioned, this place has a serious selection of food for non-meat eaters. I had the vegan pulled pork sandwich and it was delicious. The others ate various conventional burgers and were also happy. The beer was good, and the outdoor area is a pleasant place to sit on a hot day. Just what we were looking for.",5,2022-07-28T17:18:56Z,a year ago
ChIJxas2v1DafkcRUuZo6b8jQPI,places/ChIJxas2v1DafkcRUuZo6b8jQPI/reviews/ChdDSUhNMG9nS0VJQ0FnSURkbzRuWWp3RRAB,"Small cozy Asian restaurant. The quality of ramen and other specialties looks like homemade cooking. The atmosphere is well set and inviting, though a better air circulation is missing for a better experience. The dessert proposal can be definitely improved",3,2024-02-28T15:43:30Z,2 months ago
ChIJxas2v1DafkcRUuZo6b8jQPI,places/ChIJxas2v1DafkcRUuZo6b8jQPI/reviews/ChdDSUhNMG9nS0VJQ0FnSUR0Ny1qbGt3RRAB,"We’re from Japan and we were curious about Ma 間. It was great! Very good karaage, ebi fry, nitamago, tori teriyaki don and miso ramen. I’d prefer the teriyaki don with slightly less sauce because you use nice rice. Also, if the ramen soup was hotter it would’ve been perfect! Love the baby spinach in the don and ramen — I’ve never thought of it before but I’ll try it at home! All that food + 4 drinks for 65€. Plus, the staff was attentive and polite. Overall, it almost felt like we were back in Japan and we appreciate your dedication ❤️ thank you!",5,2024-02-08T17:07:43Z,3 months ago
ChIJxas2v1DafkcRUuZo6b8jQPI,places/ChIJxas2v1DafkcRUuZo6b8jQPI/reviews/ChZDSUhNMG9nS0VJQ0FnSURobDlPOGR3EAE,"We've been here on a Saturday evening without booking. The place was very crowded and people where waiting outside for a table. We got an outdoor table and there was a removable heater and blankets. The service was a little slow but cordial nonetheless, they did apologize once at the counter. Food was good! Just a little bit pricey but it was very nice. Loved the sesame ice cream.",4,2023-03-19T23:54:01Z,a year ago
ChIJxas2v1DafkcRUuZo6b8jQPI,places/ChIJxas2v1DafkcRUuZo6b8jQPI/reviews/ChZDSUhNMG9nS0VJQ0FnSURXaXZ1VUxnEAE,"Orginally was going to leave a bad review because the young girl on the phone said she couldn't find our reservation. We live 35 min away. We always make a reservation when we go into padova to eat. Then we are told we can't eat until 8pm. Luckily, we still arrived at our reservation time, and one of the guys working there sorted everything out.
I'm glad it worked out. Our food was amazing! Sorry I didn't get photos of the ramen. We were too excited to eat it.
The restaurant food wise deserves 5.0 star rating. Plus, the guys waiting on us and the amazing chefs.
Seriously, by far the best Asian restaurant in padova. The ramen is way better than ichiban. On top of that, it's operated by actual Japanese. Not Chinese pretending to be Japanese. Nothing against that, but you can taste the food quality difference big time.
We seriously can't wait to go back.
My God, so good. Reminds me of the amazing ramen I had living in Hawaii on Oahu. After trying several Asian restaurants in padova, I was starting to lose hope of finding a good one. So glad we tried MaRamen.",5,2023-02-16T13:21:53Z,a year ago
ChIJxas2v1DafkcRUuZo6b8jQPI,places/ChIJxas2v1DafkcRUuZo6b8jQPI/reviews/ChZDSUhNMG9nS0VJQ0FnSUROb0pPQ1BBEAE,"The staff were very nice and friendly, gave tips on drinks and food. The outdoor tables are on the road very close to the cars,  but the indoor seating area looks nice. The ramen was disappointing and didn’t have any vegetables or anything in it. Also it didn’t have so much flavours.",2,2024-01-19T19:48:47Z,4 months ago
ChIJh3amc1rbfkcRsUfx3EC_jfE,places/ChIJh3amc1rbfkcRsUfx3EC_jfE/reviews/ChdDSUhNMG9nS0VJQ0FnSUMxMk9hSXdBRRAB,"Real Neapolitan pizza.  I'm often in Napoli and this pizza is identical.  The family atmosphere, the rest of the food is also excellent.  One small minus, the Neapolitan owner should have a picture of Diego Maradona in the restaurant. ☺️",5,2023-12-22T07:19:40Z,4 months ago
ChIJh3amc1rbfkcRsUfx3EC_jfE,places/ChIJh3amc1rbfkcRsUfx3EC_jfE/reviews/ChZDSUhNMG9nS0VJQ0FnSUNULVk2SlhREAE,Good food. Good service. Desserts were okkayish,5,2024-05-16T21:21:58Z,in the last week
ChIJh3amc1rbfkcRsUfx3EC_jfE,places/ChIJh3amc1rbfkcRsUfx3EC_jfE/reviews/ChZDSUhNMG9nS0VJQ0FnSURqa0pMZktREAE,"Caesar‘s salad was great. Pizza Capricciosa was great. Top it all with the Spritz! Voila — you can’t ask for more. Great Neapolitan experience in Padova.

Service was good, but could be better.

Lunchtime is crunch time so I suggest call to reserve your seat.

Vegan, vegetarian and meat lovers have lots of choices here. And they even have seats outside for those who love fresher air.

Keep up the great work! Cheers and Thanks.",5,2024-04-28T07:17:01Z,3 weeks ago
ChIJh3amc1rbfkcRsUfx3EC_jfE,places/ChIJh3amc1rbfkcRsUfx3EC_jfE/reviews/ChZDSUhNMG9nS0VJQ0FnSURSLUxmZlp3EAE,The dining experience was truly exquisite - if you want to taste authentic Neapolitan pizza and cuisine this is the best and truly affordable delicious one - I highly recommend not only for this but most of all for the service - which is truly world class! One of the best dining places near the Basilica of Sant’Antonio,5,2023-04-17T19:14:44Z,a year ago
ChIJh3amc1rbfkcRsUfx3EC_jfE,places/ChIJh3amc1rbfkcRsUfx3EC_jfE/reviews/ChdDSUhNMG9nS0VJQ0FnSURCeDVEMWpnRRAB,"Nice Italian food, great Napolitan pizzas and pastas (large portions).
Service is also fine. We were well served and staff is friendly but the atmosphere is not great. It feels more like a bar than a restaurant, tables are too close to each other, very difficult to pass through.
We had to watch the match and they have a TV so it was fine overall",4,2023-01-30T09:52:28Z,a year ago
ChIJuwNm3VDafkcRGc0A31wXl5k,places/ChIJuwNm3VDafkcRGc0A31wXl5k/reviews/ChdDSUhNMG9nS0VJQ0FnSUNvMS1yVjVRRRAB,"If there were more star available to rate, I wouldn't doubt about put all of them for this place. Cheap, comfortable, exquisite and delightful. It's a bit hidden, and we found it just this afternoon by casuality, and it seemed so quite that we went inside. At first it looks so tiny, but if you go deeper, there's more space with tables. At first we ordered cioccolato fondente and macchiato, and then we decided to order something to eat, because there is a huge variety of handmade products that looked so tasty. Hopefully we could decide thanks to the advices of the barista. My friend ordered another cioccolato with a kind of macaron typical from Italy and ordered an slice of salami a cioccolato. But the best part was when the waitress gave us two huge pieces of cake for free 😍. The total price was 8,80€. Totally recommended ❤️ I will return for sure if I return to Padova. You've conquered the heart (and the stomach 😂) of two Spanish visitors ❤️❤️❤️",5,2019-03-04T20:40:02Z,5 years ago
ChIJuwNm3VDafkcRGc0A31wXl5k,places/ChIJuwNm3VDafkcRGc0A31wXl5k/reviews/ChdDSUhNMG9nS0VJQ0FnSURwa18yenVnRRAB,"Friendly staff, they love dogs and have wholewheet focaccia. Perfect place",5,2023-08-28T13:23:33Z,8 months ago
ChIJuwNm3VDafkcRGc0A31wXl5k,places/ChIJuwNm3VDafkcRGc0A31wXl5k/reviews/ChdDSUhNMG9nS0VJQ0FnSUNXd3B5Wm5BRRAB,"The best: the aperitivo. Because they give you real food, not just chips or popcorn 🍿, for the same price as any other place. I had a glass of prosseco (3.5€) and spritz campari (3.5€). The drinks come with little pieces of pizza, French fries 🍟 and also chips. There are only few tables inside but more tables outside. They also have heaters in winter. I will definitely come back 🤗",4,2022-02-21T16:54:51Z,2 years ago
ChIJuwNm3VDafkcRGc0A31wXl5k,places/ChIJuwNm3VDafkcRGc0A31wXl5k/reviews/ChdDSUhNMG9nS0VJQ0FnSUNsanV2c3JBRRAB,Slow serving but worth the time with dear people. I'd recommend you get used to be patient and order everything the second a waiter is near you! Buon appetito,5,2023-11-18T13:51:33Z,6 months ago
ChIJuwNm3VDafkcRGc0A31wXl5k,places/ChIJuwNm3VDafkcRGc0A31wXl5k/reviews/ChdDSUhNMG9nS0VJQ0FnSUREX2FIYS1nRRAB,The waiters do not bring coffee for 40 minutes. They couldn't bring the bill.,2,2024-04-13T10:28:25Z,a month ago
ChIJj3zU40_afkcRMYTeY49Qdg8,places/ChIJj3zU40_afkcRMYTeY49Qdg8/reviews/ChZDSUhNMG9nS0VJQ0FnSUR0N2ZmLVpnEAE,"Amazing Tramezzino (little sandwiches) ! The best I’ve tried in Padova!!

I tried the one with prosciutto and eggplant 🤩🤩

The quality of prosciutto is spectacular!

Definitely  I will come back!",5,2024-02-06T10:08:29Z,3 months ago
ChIJj3zU40_afkcRMYTeY49Qdg8,places/ChIJj3zU40_afkcRMYTeY49Qdg8/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ1aHJUNHdBRRAB,"Best tramezzini in town! Spritz is also very good. Amazing location, amazing view and best place to have a relaxed aperitivo in the city center or just a coffee.",5,2023-10-23T16:51:31Z,6 months ago
ChIJj3zU40_afkcRMYTeY49Qdg8,places/ChIJj3zU40_afkcRMYTeY49Qdg8/reviews/ChZDSUhNMG9nS0VJQ0FnSUNnaElmS1JREAE,"The bar is located under the staircases of Palazzo Della Ragione , plenty places to sit out, owned by local people this place is good all day long in the morning for breakfast and then snacks and cocktail best price in town good quality spritz at3 euru. Fast services with professional staff with smile..",5,2018-01-06T20:52:26Z,6 years ago
ChIJj3zU40_afkcRMYTeY49Qdg8,places/ChIJj3zU40_afkcRMYTeY49Qdg8/reviews/ChZDSUhNMG9nS0VJQ0FnSUNCOFpLV0hBEAE,"A bit chaotic, but mostly because the city center today was packed so it was impossible to find a table. We ordered a few ""tramezzini scaldati"" and a few spritz to go, waited about 20 minutes, and ate around the corner in Piazza dei Signori. All the tramezzini were delicious and well worth the wait. They were not cheap but considering the location and the fact that they make these special tramezzini I guess it was an ok price.",4,2022-12-28T16:47:08Z,a year ago
ChIJj3zU40_afkcRMYTeY49Qdg8,places/ChIJj3zU40_afkcRMYTeY49Qdg8/reviews/ChZDSUhNMG9nS0VJQ0FnSURRN1oyYU9BEAE,"Great place for a quick non-tourist trap ""Tramezzini"" bite ! Don’t miss the opportunity to come here, relax, eat, and enjoy a spritz. Great prices!",5,2018-07-13T00:32:04Z,5 years ago
ChIJBVlgsTnafkcRJeoTzoYd0XE,places/ChIJBVlgsTnafkcRJeoTzoYd0XE/reviews/ChdDSUhNMG9nS0VJQ0FnSUN1cTh6QTVRRRAB,"Our favorite bar in Padova 😍 Really good food and a menu that updates frequently, the best cocktails and the absolute friendliest bartenders, who also have solid recommendations if you’re interested in trying something new. We’ve been on nights when it was busier with live music (definitely book on Saturdays) and also for a casual dinner or drink and always have a nice time",5,2023-03-04T18:50:10Z,a year ago
ChIJBVlgsTnafkcRJeoTzoYd0XE,places/ChIJBVlgsTnafkcRJeoTzoYd0XE/reviews/ChdDSUhNMG9nS0VJQ0FnSURHcmJ2cTFRRRAB,The best is the flower wall inside 😍 A lot of cocktails to choose from and different types of beers too. There is one day of karaoke night also.,4,2021-12-06T11:30:43Z,2 years ago
ChIJBVlgsTnafkcRJeoTzoYd0XE,places/ChIJBVlgsTnafkcRJeoTzoYd0XE/reviews/ChZDSUhNMG9nS0VJQ0FnSURxZ01iRU9nEAE,"Very nice place! Generous portions, great music and staff, highly recommended.",5,2021-06-24T18:02:22Z,2 years ago
ChIJBVlgsTnafkcRJeoTzoYd0XE,places/ChIJBVlgsTnafkcRJeoTzoYd0XE/reviews/ChdDSUhNMG9nS0VJQ0FnSUNXaV9TRHdBRRAB,"One of the best pub in Padua.
Good music, few but tasty hamburgers, craft beers, and low lights for a magic location: only good vibes!

And no parking problems!",5,2022-03-06T14:32:22Z,2 years ago
ChIJBVlgsTnafkcRJeoTzoYd0XE,places/ChIJBVlgsTnafkcRJeoTzoYd0XE/reviews/ChdDSUhNMG9nS0VJQ0FnSUM2Z2FQNTd3RRAB,"Interesting selection of drinks along with a delicious and somewhat unusual platter of small bites - not just hams, cheeses and salame, but also some deep fried bits and bobs.
It was very tasty and the staff were extremely friendly and helpful.",5,2021-09-06T06:15:06Z,2 years ago
